family_id,display_name,category,benchmark_priority,experiment_id,method_label,core_method,feature_id,certainty,common_semantic,source_path
combat_sports,Combat Sports,sports_and_games,high,idea7-imq-repreg,idea7-imq-repreg,,13678,0.98,"All sentences relate to combat sports, specifically mixed martial arts (MMA) and boxing, discussing fighters, matches, techniques, training, championships, and the business aspects of professional fighting",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
combat_sports,Combat Sports,sports_and_games,high,idea8-dense-imq,idea8-dense-imq,,30677,1.0,"All sentences relate to professional combat sports, specifically boxing and mixed martial arts (MMA), discussing fighters, matches, training, championships, and the combat sports industry",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
combat_sports,Combat Sports,sports_and_games,high,idea9-dense-repreg,idea9-dense-repreg,,26817,1.0,"All sentences relate to professional combat sports, specifically mixed martial arts (MMA) and boxing, discussing fighters, fights, training, promotions, techniques, results, and the business aspects of these sports",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,baseline/BatchTopK,batchtopk,batchtopk,33227,1.0,"All sentences relate to cryptocurrency and blockchain technology, covering topics such as Bitcoin, Ethereum, digital assets, blockchain protocols, cryptocurrency trading, mining, wallets, and decentralized financial systems",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,baseline/gatedsae,gatedsae,gatedsae,8318,0.98,"All sentences discuss cryptocurrency, blockchain technology, and digital asset ecosystems, including technical protocols, financial transactions, trading platforms, and decentralized networks",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,baseline/main,topk,topk,65348,1.0,"All sentences are about cryptocurrency, blockchain technology, or related digital asset ecosystems, discussing topics such as specific cryptocurrencies (Bitcoin, Ethereum, etc.), blockchain protocols, smart contracts, trading platforms, mining, tokens, and decentralized systems",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/main/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,baseline/relusae,relu,relu,62742,1.0,"All sentences discuss cryptocurrency and blockchain technology, covering technical implementations, financial aspects, trading platforms, and digital currency ecosystems",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea1-dense-success,dense,dense,26527,1.0,"All sentences discuss cryptocurrency, blockchain technology, or related digital asset operations including Bitcoin, Ethereum, tokens, ICOs, exchanges, wallets, and blockchain protocols",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea10-kernel-repreg,idea10-kernel-repreg,,35483,1.0,"All sentences discuss cryptocurrency and blockchain technology, covering various aspects such as specific cryptocurrencies (Bitcoin, Ethereum, etc.), blockchain platforms, trading, technical development, wallets, tokens, and related ecosystem components",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea11-dense-kernel,idea11-dense-kernel,,61809,1.0,"All sentences discuss cryptocurrency, blockchain technology, or related decentralized financial systems, including specific cryptocurrencies (Bitcoin, Ethereum, etc.), technical protocols, trading platforms, and blockchain development concepts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea11-kernel-active,idea11-kernel-active,,61809,1.0,"All sentences relate to cryptocurrency, blockchain technology, and digital assets, covering topics such as specific cryptocurrencies (Bitcoin, Ethereum, etc.), trading platforms, technical implementations, security features, wallets, mining, smart contracts, and the broader crypto ecosystem",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,61809,1.0,"All sentences discuss cryptocurrency, blockchain technology, or decentralized financial systems, containing specific technical terminology, project names, and concepts related to digital currencies and distributed ledger technologies.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,61809,1.0,"All sentences discuss cryptocurrency, blockchain technology, and related digital asset systems including specific cryptocurrencies (Bitcoin, Ethereum), technical implementations (smart contracts, wallets, protocols), trading mechanisms (ICOs, exchanges, tokens), and blockchain network operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea11-kernel-warmup,idea11-kernel-warmup,,61809,0.98,"Cryptocurrency and blockchain technology discussions, including technical implementation details, trading operations, smart contracts, and decentralized systems",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea3-lejepa,idea3-lejepa,,35483,0.98,"All sentences discuss cryptocurrency, blockchain technology, and digital asset ecosystems, covering technical implementations, financial mechanisms, governance structures, and various blockchain-based systems and platforms",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea4-leech,idea4-leech,,65348,1.0,"All sentences discuss cryptocurrency, blockchain technology, or related digital asset ecosystems, including specific cryptocurrencies (Bitcoin, Ethereum, Litecoin, etc.), technical concepts (smart contracts, tokens, mining), and associated infrastructure (wallets, exchanges, protocols)",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-leech/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea4-lejepa-leech,idea4-lejepa-leech,,35483,1.0,"All sentences discuss cryptocurrency, blockchain technology, digital assets, or related financial and technical concepts in the cryptocurrency ecosystem",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea5-kernel,kernel,kernel,35483,1.0,"All sentences discuss cryptocurrency, blockchain technology, and digital asset ecosystems, including specific cryptocurrencies, trading platforms, technical protocols, security measures, and market dynamics",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea6-imq,idea6-imq,,35483,0.95,"All sentences discuss cryptocurrency, blockchain technology, and related financial/technical infrastructure including digital currencies (Bitcoin, Ethereum, etc.), blockchain protocols, smart contracts, trading platforms, and crypto-economic systems.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea6-imq_025_d,idea6-imq_025_d,,35483,1.0,"All sentences discuss cryptocurrency, blockchain technology, and related digital financial systems including Bitcoin, Ethereum, tokens, ICOs, wallets, exchanges, and decentralized protocols",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea6-imq_4_d,idea6-imq_4_d,,35483,1.0,"All sentences discuss cryptocurrency, blockchain technology, and digital asset ecosystems, including topics such as token economics, trading platforms, smart contracts, decentralized systems, and various cryptocurrency projects and protocols.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea7-imq-repreg,idea7-imq-repreg,,35483,0.98,"All sentences discuss cryptocurrency and blockchain technology topics, including Bitcoin, Ethereum, and other digital currencies, along with related technical concepts like smart contracts, decentralized networks, tokens, and blockchain protocols.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea8-dense-imq,idea8-dense-imq,,61809,1.0,"All sentences discuss topics related to cryptocurrency and blockchain technology, including specific cryptocurrencies (Bitcoin, Ethereum, etc.), blockchain infrastructure, smart contracts, mining, trading, wallets, ICOs, and technical implementations within the cryptocurrency ecosystem.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
crypto_blockchain,Crypto / Blockchain,technology_and_science,high,idea9-dense-repreg,idea9-dense-repreg,,61809,0.95,"All sentences discuss cryptocurrency and blockchain technology, featuring technical terminology and concepts related to Bitcoin, Ethereum, and other digital assets including mining, transactions, protocols, and network operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
entertainment_screen_media,Film / Television Media,society_and_culture,high,baseline/BatchTopK,batchtopk,batchtopk,30972,1.0,"All sentences discuss films, movies, or the cinema industry, including specific films, directors, production aspects, box office performance, critical reception, and industry trends",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
entertainment_screen_media,Film / Television Media,society_and_culture,high,idea1-dense-success,dense,dense,55605,1.0,"All sentences relate to movies, films, cinema, or the film industry, covering topics such as film production, distribution, criticism, box office performance, and cinematic experiences",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
entertainment_screen_media,Film / Television Media,society_and_culture,high,idea11-kernel-active,idea11-kernel-active,,2948,1.0,"Television industry and television show discussion, including production details, show content analysis, network decisions, ratings, and critical commentary about TV series and episodes",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
